id	filename	md5	size	state
2d8b0b4b-0fb0-46f9-bb5f-404200b763d5	6264488067_R04C02_Red.idat	2fdab8219f253bc964f40be4d5a6130b	8095272	live
aaf38c7b-2d23-4119-b8b9-bdb01b86c5a2	6285625076_R03C02_Grn.idat	ea05d7430d3baffd224c7131c923f01e	8095259	live
cbf648c1-3301-4c68-a899-7e1f5c5cabc0	6285625099_R03C01_Red.idat	0e2f4cc99ed71f130bf8732ff81ba963	8095264	live
902ca89a-0185-4ab5-a647-697b96d9d9e6	7786923090_R02C01_Red.idat	c18b70fc5daa55e89a1e3d736497d07d	8095272	live
1414bee9-0c2b-4ca1-9447-cfe62a18e336	8784241110_R03C01_Red.idat	6b19880fc15246ef7dc751a2e1e4fa19	8095287	live
a6af3c5c-2d33-46dd-afc9-dbb087133b1b	6929671148_R01C01_Red.idat	0001a78f8d16302681d2d8517d502144	8095259	live
2a5208d0-d2ee-4864-bfa0-b1805bdaa1df	6285625099_R05C02_Red.idat	fb0bea09c629036eee35ad391b48fb04	8095252	live
671fdc66-9ee8-4da3-9180-db75e4dc71cc	6285633062_R04C02_Grn.idat	527d28949f3a1c34d2a698d91c7c7a8f	8095228	live
ce6849b2-f278-4947-b044-6a4eae63e23a	6285633036_R06C01_Red.idat	d4f1e0dc12b90e03050428a1aa953576	8095280	live
d3547588-b5f0-4489-9691-e2d6e4a66731	6285625099_R04C02_Red.idat	8d0ab7dc945501376edaeef8e288c4a2	8095252	live
a7c8f421-76fe-4b61-b877-a08584fe2867	6929671031_R01C01_Red.idat	a7d4e1d3a261059e805f3d1f8125c964	8095268	live
8d7872c0-e7f2-450d-b0a6-47e48a0b8437	6285625076_R03C02_Red.idat	98b5f417c3a86de88a16e0c4786e18de	8095259	live
1caf9af1-8628-4b23-a9b9-4cd6b84dfe05	6264488026_R04C01_Red.idat	c211afed161897f24b9e84e2abd18b2f	8095272	live
2aa6e098-f924-45e2-9c64-3927447cf1bc	6285633062_R04C01_Red.idat	e060247f4cc3ce350af0bc9019532d9a	8095228	live
e2e1e339-1057-4c7b-a785-3099302c436f	6285625076_R04C02_Grn.idat	44e19809217712f67a2a0e71e5e15af4	8095260	live
3591e221-fa9f-450e-8274-87aba1175e5c	6285633063_R02C01_Grn.idat	236c07e4baa9bd9969a03d7801539748	8095228	live
1e53644d-da38-4ea0-8963-063e30d22e20	8784241084_R01C01_Grn.idat	160d7781a8d7fb5b83034161589335cf	8095296	live
5cdcd339-a2d8-4a66-a3be-d89b2b1fa9ac	9305216009_R06C02_Red.idat	e9fa3b27db501282dadded5f8b1cc25a	8095272	live
d5d3ab41-77b2-4f7f-86c6-71ee7a0a871a	6264488070_R05C01_Grn.idat	1610198186d1774acf424d7054dd210b	8095266	live
ca2b0206-36ec-4a79-b956-eb861943d97d	6264488067_R01C02_Red.idat	ce75708b0a1be1775bbe1fee20407ac3	8095272	live
2fc21c2a-7f2f-4c65-b036-fb96042bbb08	6042308099_R01C01_Grn.idat	9b45e4b8f15de624ef17498326303109	8095236	live
c085a390-dc15-42f2-a54d-47e37ba8d586	6285633063_R05C01_Red.idat	fb672603a8faae435dd1adca116088f6	8095229	live
34ca8803-34f8-4053-8b2b-b5c097e4ca93	6285625070_R06C02_Grn.idat	cf645260901d8c5451f1b91076adbdca	8095258	live
cd00de4d-2b1a-4cae-88ba-27da054633bb	6285625090_R02C02_Grn.idat	4f2a0ec249db8926a8a93b6b373f57c0	8095268	live
042f833e-510b-4305-aef9-de25d3a8295f	6929742045_R04C02_Grn.idat	9dcd70a1569157e489beb2f5c25ca122	8095260	live
b7a7c5ff-726c-4391-9bdf-8e80af756a6b	6042308156_R04C02_Grn.idat	8ddaa62ec79ee30ce7fbbaee8dbc6e5a	8095234	live
4fd4c47a-4525-484e-a65d-cdc0f8a1d03a	6264488083_R05C01_Grn.idat	b97e86562ad7723706386a645a63fc7c	8095260	live
d272e41a-cb1e-4bd8-83a7-5a96db71e2bc	7310440042_R06C02_Red.idat	2d813e56f79cde5d552dbaa35e510792	8095266	live
5ae9a4cf-d88c-4161-bc0e-be7f4f8b1f3f	8784241063_R05C02_Red.idat	324b98d26e992e0507235c0afea254ef	8095304	live
94a907c6-1ff4-42bb-9919-e40ab7626f13	6929671032_R02C02_Red.idat	d523f389aefcfd2ff50026356359a99c	8095260	live
4ba68ed8-adfb-4ae5-98ec-8025d406bde5	6929671163_R01C01_Red.idat	8fbdc1ca55f0d7d099a15deaa856a4b0	8095259	live
a9362aaa-4e07-4ac5-b932-bb1479dd9eab	6285650110_R01C01_Red.idat	c1324dc8fe144ee3bb26466c9591b781	8095254	live
871f2231-f827-419a-88bb-c80cfe6a4a9b	6285625068_R06C02_Red.idat	292ad796c7453b1ce9ec8823e3891424	8095284	live
2fcb03e8-1b01-470b-bc3c-0dbe7da9cc8d	6929742041_R01C01_Grn.idat	5f1d22a82c3619a56df83d51eaa4f82d	8095266	live
087e0383-bb81-4e07-8edf-71e11e8089c7	8784241110_R05C01_Red.idat	708cb122fe76136c924df41bc480dec8	8095288	live
704d1cb9-3cb2-49bb-aac6-f4508be140c5	6285625099_R04C01_Grn.idat	faf094296063bb286e9dd601dece5c87	8095253	live
5f748476-406a-4380-bc29-fbfd04fb7e62	9828653011_R05C02_Red.idat	40722c5735b74779feb8c44be526d3be	8095265	live
85c26c8f-9699-4e9a-9fc2-f73bb3a30697	6285625090_R06C02_Red.idat	25265609f47d8682bd969d234d786db3	8095268	live
de25b85d-a131-4dee-b0a7-032b6c5071c0	7786923090_R06C01_Grn.idat	6ef4044ad1764e43c1377c69e234207e	8095278	live
2f821e61-40fd-4146-a87b-9fc74a817ced	8784241084_R03C02_Red.idat	ca2a74a22582edd50ad560286d99c5e6	8095298	live
91d4b69c-4eff-4f8d-9217-44ca356ad5cc	7786923090_R03C02_Grn.idat	e12a99072602bbf85a19ec23192d474e	8095272	live
2d41f79e-eb7f-4494-8553-2958d464a810	6042308156_R01C01_Red.idat	3a3e1993619872b0d5f65e447cd6af8f	8095236	live
44c29378-9953-4f6f-be96-538fdf47f545	6929742041_R04C02_Red.idat	eae73129bda10dcc653f7243963727af	8095268	live
48485768-17c9-44ef-8cf8-b18644b56228	9305216009_R02C02_Red.idat	5278986a537b667555bd242147b2d4f6	8095272	live
77d0a293-6e42-447b-b8b7-0f8d1e75003c	6929742045_R04C01_Grn.idat	4677c593fd78c5c9e9bd00aa79a5b297	8095254	live
243dda61-4a50-4b30-9e38-03b18dddaf25	6042308138_R01C02_Grn.idat	f32c1035ad270a8e053698b374b05b4c	8095234	live
0f56311e-ebf7-4496-9230-d06866621c47	6285625072_R05C01_Red.idat	0e059b811a6d9b80b39e8251caea3688	8095260	live
7308b8c0-c742-4474-85d7-bf8aa3e7e0f8	8784241110_R04C02_Grn.idat	148fac539907f20ec9114b8fc129cc50	8095289	live
529f13ef-a3d3-4f8d-b1b5-de31df600f73	6042308156_R06C01_Red.idat	7b45d570e542e92a15e123787a15f664	8095236	live
1d8c4d7f-e7c0-4a5c-a663-0847398a4f4c	6042308156_R03C02_Red.idat	f51e17780e16c53853e4d321e71016f5	8095232	live
7e64066c-68ee-4039-9712-d0beb322b252	8784241084_R06C01_Grn.idat	3a4f920ba02f6a28b42e30a65016ad5e	8095303	live
a74b48f8-2f11-4633-bccd-fbcb1140f08c	7786923062_R04C02_Grn.idat	a17170f44453e25a3870cc37fe2fa67b	8095259	live
0f6fc9ca-f5b6-4cf2-bf7d-a6123fdcd4e6	6929671148_R05C02_Red.idat	a3d5c16953573589bb28a0918e055ec0	8095252	live
da1ab331-cbba-4d60-af81-a042a33d0acd	7786923090_R04C01_Red.idat	42f502ae40517113f52d65b3a11ec131	8095276	live
42bfd811-7325-44d1-b64a-94a85a3f77a6	6285650106_R05C01_Grn.idat	844b06d9905498a38585fd461156317c	8095260	live
6f78a47d-d866-4d9e-8ace-4c721b4483fe	6285625072_R01C01_Red.idat	1aecbaed4aa3394e0312076038715ab4	8095254	live
e38838f5-4255-4a8b-a284-1c08cfeadcc8	8784241084_R04C01_Grn.idat	9284b694588a16c1d4908b13e568723b	8095304	live
c2cc26b1-5e89-4763-95f6-4f6a42383981	6285625099_R04C02_Grn.idat	ab226c4529076b69b15a8c755a058c80	8095252	live
a2c0aa31-7cce-4454-bc2d-729ecce3bdc4	9828653011_R02C02_Red.idat	ca0aacd905bfa26954ca13eddc73ca61	8095269	live
1e642d51-36fe-490a-89e3-bb18ca6b10e8	6264488083_R04C01_Grn.idat	0e7f31ff9d66771a543957dac2b7f3cf	8095260	live
10fe4697-47a1-4378-ac97-25918ef9e5ba	6285625087_R04C01_Grn.idat	fa8f55021a6df2ffe05ba5b9e58b8537	8095268	live
cbf59f5c-e5d2-4356-90f1-5c029ab5e781	6264488026_R05C02_Red.idat	97c22fc572421789bd36b059d25fd159	8095284	live
02166239-fd8a-4934-88b9-3742dfdac38a	7786923075_R02C02_Red.idat	c06c7e6b404297592c1da11cb52f5222	8095271	live
4e7c3a22-0878-484f-a2a3-e0fadebfd387	7310440042_R05C02_Grn.idat	2bd8145ac4e3dae95b5296cfe964fa1c	8095260	live
51959f4a-44ca-4a33-b046-4ba04a3ffdc9	6929671122_R03C01_Grn.idat	ddea8f4af95b94dafb67023360ec36e7	8095260	live
47f451bf-1504-49ee-9ed2-906adf00ce77	9305216009_R03C01_Red.idat	a766d40445250b28820fe7e4ecb068c2	8095272	live
48634386-a171-4a9d-a6f5-0b0538c48c7d	6929671039_R03C01_Grn.idat	75be308198b92ebde95c1f8da12baa24	8095268	live
877ed28e-900f-444e-ab7d-90bd65a44703	6285633062_R03C02_Grn.idat	d13a01846511ee5461cff41cb0283ccb	8095228	live
9f79dbe3-569f-4108-8235-696c3f9711a2	6264488083_R06C02_Grn.idat	d3634eca89b2b33f7bb6261f3afd091c	8095260	live
f59389c3-f431-4130-bdfe-eba991296e36	6285650107_R01C02_Red.idat	a0d3c561c9c1d5640b3e4661d2b0c02b	8095260	live
4be17462-7b0b-4a6e-b6d4-ef4c9b3f8cb0	6285625099_R05C01_Grn.idat	eef06da259b6e68bd2d59061fa01a059	8095258	live
0f78e2fc-8cc9-4f3a-91ab-9a90f0723f1d	7310440042_R05C01_Grn.idat	dc3af5f0fc72578ade0c1be7536fa299	8095268	live
71ee99c3-0f33-40f5-9eac-27a9b24177a9	6042308099_R06C01_Grn.idat	9a8ee72970e5b26bcd936a2dae46e900	8095236	live
673d92cb-161a-4f0c-a8c1-da31e85f8e31	6285625064_R05C02_Red.idat	a99e61630305a01da3b9ef0eb38140d3	8095277	live
4cb0f61b-e498-4c8d-b271-7c441b74ab0a	7786923075_R02C02_Grn.idat	16749c3b91a21ae576149a5d15b9e965	8095271	live
b384369a-4fb6-42df-871a-a0eabe69f29a	6042308156_R05C02_Grn.idat	f0f08e06482ede83d1096c58d9b78a19	8095232	live
997fa52f-4d10-408c-89d3-ae350c1e4071	6285625064_R01C02_Grn.idat	c601c539d37b4bd53d2411b3c83404b5	8095278	live
47815526-b7a1-4b52-a616-bdfd5b68af44	6285633063_R02C01_Red.idat	bc71cfd222638af7d4a9373fc6ad3aba	8095228	live
d5646373-9dca-40f3-a529-21d1cf54f4d6	8795194077_R03C02_Grn.idat	481a7c5b7dd8eea5b2a1c08c12c2e824	8095328	live
91c5cf23-f74e-40d5-8444-26c2673b9b7e	8784241064_R01C01_Red.idat	5872a92b79de80a67ad64e5bca9d745c	8095315	live
47b9c85a-8f28-47cb-9e79-b823a04b1282	6264488067_R02C02_Grn.idat	a9bde5e2e633ea276de4e2c0023bf0ef	8095272	live
c024104c-d2a4-40ff-83d3-7d38c9d8b2b3	6285625076_R02C02_Grn.idat	d06d935a3f8523b4bd5a984e768b72ca	8095260	live
c110a034-f057-499b-8bbf-10137fa81e5f	9828653011_R01C01_Red.idat	2e0a74a8e1229896d2d6f9342084bf4a	8095265	live
97bca2bd-64fb-46c1-a222-a137fb7b16a7	6929742045_R03C02_Red.idat	6b182fd421d814fe0a9fbde361f3229e	8095255	live
adca9b11-6f6f-488b-ae2f-ecf0ffb90186	6042308156_R03C02_Grn.idat	2a3b7ff0c3b31498dd23470dff8c3e61	8095232	live
af91ea8f-35d0-4e48-9b44-9be854565685	6264488026_R01C01_Red.idat	78f6501d7586e6a03fd7bca3890ea17b	8095272	live
98ec208e-0ca0-4922-bf0b-1cc899124967	6264488067_R06C01_Grn.idat	6232ee94a7ca4a49f1a670fcc0af7354	8095271	live
9d6511f1-a5db-47b2-b035-1184aac0e525	6285625099_R01C01_Grn.idat	fb3bb3509337c9491f83da7f59ff556f	8095268	live
1d208c14-b925-4c9b-8202-6b862c70f332	7786923062_R03C02_Grn.idat	59d59807acd51ce4a4a741c135b07871	8095259	live
3bb3e3f3-04f6-4a74-9b1c-08f75fe6688a	9305216009_R04C02_Red.idat	2b8530f8fe2bb2016f34b8fa38a6986f	8095272	live
79e6273b-eaac-41d9-821b-4f90d4136769	8784241064_R05C01_Red.idat	65079a5bfeb2a4cf810af8109e9d27e6	8095320	live
88450717-6fcd-460a-9035-5bf493bc1e9d	6285633063_R01C01_Grn.idat	cf52fe4feffda8d12349eb92bd310f10	8095235	live
ce56163f-a3a6-40f9-a3e6-f5f6e4342d7b	9305216009_R03C01_Grn.idat	28037fc5fe491c1e11f60662254f2b05	8095272	live
f08fd2c2-c17c-4009-ab0e-4ddd69b8b438	6929671032_R05C01_Red.idat	dea76ec888a6e14cffac9f16ab056694	8095260	live
8a4b767b-b5dc-4577-b2e4-6c2433f81945	7786923084_R05C02_Grn.idat	195c0ba66195a233f2bb60052b21a3c9	8095272	live
63d39ec4-04a1-4061-bf8c-ba80a7f36b61	6929742045_R01C01_Grn.idat	8e20272281358002847aa2ba9d67fffc	8095255	live
2225c21b-0de5-4f79-aa40-c7b7bb37ec3b	6929671086_R05C02_Red.idat	0cfda6309f6f332587afd6db23d449d5	8095224	live
5a010ada-bc42-4b22-95d5-8f63bdca8dc9	6285625064_R06C02_Grn.idat	8a88ed352f91d54ccd8c4c350e07a18b	8095277	live
12571f6d-9b3d-40b7-9055-82db315ce144	6042308138_R01C01_Red.idat	cdcb4293289546df31ff31d7f3dabde3	8095236	live
f1cd82c0-65c0-4ed2-9f13-7b09489a5b70	6042316106_R05C01_Red.idat	95c562130a8dbd547c6f28bd07fcf0a1	8095293	live
96ebe103-7cf3-4f29-8d17-57c59d46b7dd	8784241110_R05C01_Grn.idat	d9b35b777ea0418b2afb395c5f8163e8	8095288	live
b5df8f6c-5db5-4c50-a26d-50fa3f775032	8784241135_R06C01_Red.idat	92c9e1d1fb2c7e0395e4b93ae62b3dc7	8095320	live
8cec28db-2fe6-44c3-97f1-427bdfd0da46	6285625099_R02C02_Red.idat	a8dedd0fbb592b2c36c50b6e8246a5ef	8095260	live
fd835a59-9c60-46dc-852e-5da039785560	6929742045_R06C02_Grn.idat	e751555eecdc14b7722b1ce05b456e1a	8095258	live
89dd3d11-d1b6-4d1d-a138-6a7dfc725b79	6285625090_R01C01_Grn.idat	4bcc64356bedfc81b219840ca55ed423	8095261	live
4332a7ac-f671-4d31-b976-43dcc388a1ee	6042308156_R06C01_Grn.idat	77581febdbf88264edb34e8787d54b94	8095236	live
8e1921eb-0a0e-4004-8e81-16d38d0c27ce	6285625072_R04C01_Red.idat	9b3e23771bd2fc03dbd3e43248055b33	8095260	live
b7ebe498-1e6e-43dc-b263-a08930c6a252	6264488026_R06C02_Grn.idat	0b1162578ece2107107062a2aca70410	8095296	live
4392579c-91f9-4f69-8c9f-d225862612ef	8784241135_R01C02_Red.idat	106883e36503a53523e649445393f92a	8095320	live
37c6a7c2-1414-4dd5-ac2d-62d47d6d8f91	8784241120_R06C01_Grn.idat	c63562643ead6b829f95f61a94d0a791	8095292	live
df6d54e8-6f8c-472a-95bd-d8e8f1754907	8784241076_R04C01_Grn.idat	54f7b98dd8f2cee6d4208f553b0db2ba	8095343	live
614d2799-2543-47f6-8273-9f01ccb505c4	9828653010_R06C02_Grn.idat	051d8c70533f0e0ec5cde4f26bb14405	8095269	live
53a38cc0-6152-4335-a464-ca0d93ff9b5f	9305216007_R05C02_Red.idat	59451d58cd8e6c5d8c7faf64a6a47dda	8095275	live
16e80c30-2915-472f-b512-5796a79888b3	6264488026_R02C01_Grn.idat	3a8b5a4445a03a2429d7167100bdcc48	8095272	live
0bb197d9-2014-4b3d-ba17-d1f39aafe4f0	6264488070_R05C02_Red.idat	da9d2df8a0ff023cbb2655c8fe219d6f	8095269	live
77014a4b-1ff4-4496-b16f-175de3af50f8	6285650110_R05C01_Grn.idat	b391f086a701d84f119c9ddd465827c0	8095255	live
872e3e66-d22a-4518-ba73-23161b755d35	6285633062_R01C02_Grn.idat	d8e6f33872fd85bf8ca6d192c72957fb	8095230	live
1610deb9-30a3-4f7f-b30e-d571242ccdb7	6285633062_R06C01_Grn.idat	682398cdd6351f2003fd980a06352286	8095230	live
e8dcf333-5e1a-47ad-b45f-680dc27c9657	8784241135_R04C02_Red.idat	495926aeed3246d07c19279d365b13fc	8095320	live
85ebba06-0937-483e-b8da-34252bb4c630	8795194076_R03C01_Grn.idat	ad93243c470f3be1f4a458842bdcdb93	8095328	live
9e579fcf-3083-4b43-bc04-a8467f73686a	7786923075_R04C02_Red.idat	3560c9652296ac3ee681d7480d2d2a71	8095272	live
7cf5d82a-f450-4492-ad09-642e00e42b3f	9305216011_R02C01_Red.idat	5d1c0fe94f0651587f88b668b550460a	8095285	live
27f5ac09-bd46-4b73-bedd-cc46d9947521	6285625076_R02C01_Red.idat	17af37227a3a5ce884bf1da20c9e04ca	8095260	live
d4f54c44-98b3-448c-a6d5-b45970607fff	6285633020_R04C02_Grn.idat	df29adcc95e88aee336f76229b5ac5e4	8095277	live
b2dba6e4-8b7a-42de-98ed-655df765f307	8795194077_R03C01_Grn.idat	3092ca0a12c50535ba1bea4e72d7a1c1	8095328	live
bd2d37a9-ee10-419a-b655-32804a473ae6	9305216007_R01C02_Red.idat	790331300f1bb67966c0e35c6cb2daca	8095274	live
a657bf01-2e04-42e9-9b45-80732c1246f2	9305216009_R05C02_Red.idat	2e2a0cb4e7b897fb9992143c247c7a6f	8095272	live
4de62597-4fbc-43f7-946f-ca90490076e9	8784241135_R05C02_Red.idat	cd2fd52d0a3805cbc148c60607f31c77	8095320	live
53c2a6c9-62e4-4380-84be-2d9f486a4d02	8795194104_R05C01_Grn.idat	36dbf5798a880efdec8b671178692947	8095326	live
7039ef41-e9ea-4d43-b8f6-aa10953d927f	6285633062_R05C02_Grn.idat	921f9d3c11074e72c568b52d9ff5f075	8095228	live
dae67335-7a87-4b3b-864c-4e90bc85e883	8795194104_R01C02_Red.idat	2fbb1635da5cca77b24fdcaa1b502747	8095333	live
0b18cd16-8784-4c9a-9936-608d0628799d	8784241135_R04C01_Grn.idat	b37868ea51559c869a3bab0949a099c0	8095320	live
7cef292c-43ea-401f-a8ca-4926f055ca02	6042316106_R02C01_Grn.idat	4c96a130ecfffa484b9a061b4781b6d0	8095288	live
9a63a88d-678a-4901-bbd2-4a926a5f9934	6285625068_R03C02_Grn.idat	04798525b7c4ac68a3c977253c5d5015	8095280	live
fb3e99a2-33e8-4b8a-b7cb-c80b0471c583	6929742045_R03C01_Red.idat	365a83c0e0d7ae7eea117836e87478f5	8095253	live
afa81fd3-5918-45a2-97ae-0cc322fd0e14	6042308156_R06C02_Red.idat	eb2367b574e520f1e074151d9f30c092	8095228	live
231ab5b9-e23a-4e3d-99d0-deaa0985e18c	3999510111_R06C01_Grn.idat	035a35a3e32fb8a3f5738d05609374ab	8095277	live
2729fdf9-7dd6-4955-b95d-afa12d8f33b8	6285633063_R03C02_Red.idat	572705f524dfae5995f815273cbdda1c	8095228	live
97d1f292-1dc0-4ff1-b69f-3abd7d56857f	6285625072_R05C02_Grn.idat	05c6f8fe7391a50a18bfe18ab287b70a	8095253	live
36bdad35-33d3-41c8-9996-f49aac9abdd2	6285633036_R01C02_Red.idat	ec2ad7915cf45a001101601f9caf53d5	8095276	live
4a1d5366-1628-4aeb-8fd6-dec8fbaf09cb	6285625070_R06C01_Grn.idat	36d0604dc8971e61f6f56aa6c1ab7444	8095260	live
9ef732c1-d0bc-4ae5-8cb1-fefe3fffcdd1	7786923084_R05C02_Red.idat	c08ae6c26fa2f88ec8a0f54a04d3e5c0	8095272	live
dade6491-dfb7-4b26-9ba7-a387b3c122d3	6285625099_R05C02_Grn.idat	976921224751f049ee41196a677f1aae	8095252	live
f2c0d04a-9ce5-4ea9-8b7d-ee5d7d9559b6	6042308156_R02C01_Grn.idat	270266e008968880daea8dccee6081d5	8095236	live
dcb57856-8b21-43dc-a070-abc2859bf560	6929671031_R01C02_Grn.idat	e313f4f99059f53155275089ffc0964d	8095268	live
f43f9f68-db8a-4b73-b687-9e2b8a8fbbea	6285625099_R02C01_Red.idat	6126c5c617f775c3d00488605e745946	8095268	live
487b69c6-62ac-4ffa-9f82-e3f943ac28bb	6929671032_R05C02_Grn.idat	416e1ad95f800c7ecd94febbf737e882	8095260	live
ab815f0a-43cb-4320-8d92-d4ddf6958016	7310440042_R04C02_Red.idat	c170cb61f8325a8d6362f42d351203a9	8095267	live
8a208363-6d6d-4668-af28-23695224ed32	8784241084_R06C02_Red.idat	48d9874ac943ee48332fe34cadcc8fcc	8095303	live
49dfca94-2c37-46f5-8cf4-489613394c65	6285625076_R05C02_Grn.idat	5c2d1a82858a5c91512669367ae7254b	8095260	live
cdabb3c5-90a1-40e1-8ab7-5b254dbe90a0	6285650106_R04C02_Red.idat	ed431a48be9bdb286d6ee4481160fa59	8095260	live
fa15b479-fd09-49f2-b642-242cf08a5815	8784241076_R04C01_Red.idat	f8b54658df7718e9ee40516ec15d6ad3	8095343	live
f94ef1b6-420e-4a46-8419-38273af64b6b	7786923084_R06C02_Grn.idat	373c58a561b0fd540d4333d66c16b9fb	8095272	live
c83fcda7-99b1-43ec-951f-a30beb6b63c0	9828653011_R06C01_Grn.idat	9bfc386e79ac99e835679da0d6a6b920	8095266	live
f2a43d31-2d73-4f9c-9159-2e44af388cdd	6285650110_R04C01_Grn.idat	0f93b757f04e888d87e7601e2e057d4d	8095256	live
a2c7c676-e540-4d87-8403-05eab80d0cf5	8784241135_R03C01_Grn.idat	49799b75fe20e96a177a097eefd05e7f	8095320	live
8da298fa-77fa-400a-9d21-9c8e02660dc5	6285625064_R02C01_Grn.idat	1fcdb4fa89fc96dea5a920dbe43f9286	8095263	live
841ca4a4-cbf9-455b-9f0b-791d90bff43b	6285633062_R02C02_Red.idat	26c7223409bde616fbb0a9c7b2901fc5	8095228	live
924043ba-45e5-4e22-a29c-3b043187aabc	9305216009_R06C01_Grn.idat	2ac872168502f44dd63c39aa06bad4b7	8095272	live
0a4f1c05-4661-4543-ad62-bf75f0e9a974	9305216009_R01C02_Red.idat	404cbb12b74c1777fcc90cddaf99b443	8095273	live
abd96426-f040-4d3f-aef2-93bbc6e72b4b	6929671031_R02C01_Red.idat	88c64f1915d5c14813da48a6f7d16a4d	8095268	live
a2b1132e-9212-4ccb-83b9-373aa3b8a577	8795194027_R06C02_Red.idat	7b4693aae0d8caa0a8186c348205e99d	8095320	live
f9e9041f-4582-4bc9-8dbe-e0474e1c9c02	9305216011_R04C01_Red.idat	5de75ebaf0956e60d7319af2e2e2e3cf	8095280	live
7942744d-9027-403c-91b6-c5085950b208	6285633036_R03C02_Red.idat	74853f8a3ae1c800899ccc0b982fdee5	8095272	live
c0ed3f35-e1cc-4324-887f-cc4ac067781b	6264488083_R03C02_Grn.idat	6b2928dd438a082e39c65e91863363bc	8095258	live
7f5d51fe-a118-45c6-8163-caaf187d7208	6929671031_R03C01_Red.idat	07ffb296bf31da7fb6893ca26b41d015	8095268	live
80aa70b0-dde0-44a4-9e38-e4ed914c87a0	7786923075_R04C01_Grn.idat	a3a0f1e5ceefb07ca28742aad32c289b	8095272	live
f917d06a-1e41-4cde-ba21-1368600a9010	6929671031_R01C01_Grn.idat	6ffa19083df075cd518aaf4ab6d83f89	8095268	live
aa22d903-dc1d-4721-8c28-8e996d9ba697	6264488070_R05C02_Grn.idat	0d65cbc29c446935a90c86509b322297	8095269	live
1f7ccd4f-308b-4523-9549-94f77d6d88e2	8795194104_R02C01_Grn.idat	b31350ee5e9e9266f5c1d1f113f2b216	8095321	live
f7bf748d-5520-4a94-b1e7-d5aca3b3544c	6042308156_R01C01_Grn.idat	dc36b90f69f95394b18a7ba6b4f616b5	8095236	live
4094a55e-8fa1-4f0b-b6fc-0c33a9c968cb	6285633036_R06C02_Red.idat	20b1080e37ca8838acbbce0b71e8d2d4	8095280	live
59ea575a-345e-4912-8c4b-ba0e27074238	8784241135_R02C01_Red.idat	955815d4d80b11b8b91bf1259bae0642	8095320	live
7483a709-6735-44f9-86d9-f41e16c5b08e	8795194076_R04C02_Grn.idat	de803be07d23aa42f053c50c020302cf	8095328	live
2d65f8ba-f417-484f-8445-6fe0b7e32405	6285650107_R03C02_Red.idat	e82ec3b1a20db49e6a8d294bc5e08485	8095260	live
66144a7f-9853-4ffc-8ef4-b21787f407a3	8784241064_R03C02_Grn.idat	0856e8fa417f4fcd47816e7c2e2ae64e	8095340	live
4cd93f96-38da-4bf0-a480-8b6963aa900d	8795194076_R05C01_Grn.idat	1b75591e6c6eb301fd20c4ec28ccc1c4	8095333	live
f3e27a1d-d24e-49b9-9924-b7869baac5db	6285633063_R03C01_Grn.idat	40e1846bc77e6e2f33bce20301d2a1d5	8095228	live
104ce725-dd07-4f0b-9a9e-fc64ff681214	6264488070_R04C02_Red.idat	567a058fb31ca0150d33f1a2a3e94841	8095264	live
cf548c16-f06f-4978-9ef0-25099dfd4e0c	3999510111_R05C01_Red.idat	56f244f853726a0fc41df368f9dd19c2	8095276	live
82216e06-592a-4791-8f6c-bbe569705fe8	9285451185_R01C02_Grn.idat	c81b04fc2192b174350c2f374c8457ab	8095294	live
6951abbb-372e-4329-ab63-6b527b49f3f1	6285625076_R01C01_Red.idat	d60761d24052586266e43faf0d9bea16	8095260	live
88a3c059-4f61-4209-964a-020aa4543ca7	8784241110_R05C02_Grn.idat	54cfc7e25c991102e01b7bcf4bc6c9e4	8095288	live
35d7998c-778a-4cd5-9ce1-17ced9eb9900	6929671039_R04C01_Red.idat	e7eded498a93fe10e96b67856736335d	8095268	live
a0f61503-de1d-42fb-a353-5fb213917db0	9305216009_R03C02_Red.idat	617d61a43de8a2cea8ce1c5ab710f62f	8095272	live
2e704d59-7d24-4628-a815-72c9121c7f6a	8784241110_R02C02_Red.idat	41c2e2e1d0addd947dbebd42f1948c0f	8095287	live
3d3bb94c-faa9-497d-a70e-2b28ab588640	6285633036_R02C02_Grn.idat	dd50ee2d7b8d6f9bb008479b948c4e84	8095278	live
817870c1-8653-4503-8eb9-facd22f54edf	9828653011_R05C02_Grn.idat	d900ab6f310cbc8a779c348e727e4a25	8095265	live
5f374aa8-8baf-41f4-bef2-cca5a7144ecc	8795194077_R02C02_Red.idat	fad239fd7892bb52111058f490387557	8095328	live
d887e6c5-c0a7-4da3-a67e-2e46386bb000	6929742041_R03C02_Red.idat	fc07547c53a87bd07adb577b9528ae0e	8095268	live
7cb1732d-4444-4297-a695-89e8c1994ac6	6285625087_R03C02_Grn.idat	1e9f0b4c80676ab2a68e667e743f1d68	8095261	live
4f027577-03da-47f6-86bc-1ed8d5c9c1a1	6285625090_R02C02_Red.idat	5eb56b6a3211058f7d303b40561962a5	8095268	live
97f39626-15a2-41ac-b317-c4efab021697	8795194077_R06C01_Grn.idat	672ccc85cc9a1e3eceee2c2f5ba8b0e7	8095328	live
7e6f6a8a-111c-43aa-9a5d-37bb8f260b75	6264488067_R01C01_Red.idat	349751a6343bdd6604b8c706f95eaf90	8095272	live
